DATE,Food_CPI,Lumber_PPI,Unemployment_Rate,Crude_Oil_WTI,Median_Home_Sales_Price,CPI_All_Urban_Consumers,Median_Household_Income,Federal_Minimum_Wage,Treasury_10yr,Treasury_2yr,PCE_Price_Index,Federal_Funds_Rate,M2_Money_Supply,Industrial_Production_Index,Retail_Sales,Credit_Card_Delinquency_Rate,Mortgage_Rate_30yr,Case_Shiller_Home_Price_Index,High_Yield_Credit_Spread,Student_Loan_Debt,Federal_Debt_Total,GDP_Growth_Rate,SP500,Gold_Price,Housing_Affordability_Index
2016-10,247.812,223.9,4.9,49.775238095238095,310900.0,241.741,72790.0,7.25,1.7645,0.843,98.868,0.4,13130.0,98.7611,453847.0,2.37,3.47,183.722,4.736666666666666,1405332.16,19976827.0,0.5542991127484687,2126.14990234375,1271.5,4.271191097678252
2016-11,247.741,223.2,4.7,45.66095238095238,303800.0,242.026,72790.0,7.25,2.1420000000000003,0.9795,98.901,0.41,13204.0,98.3491,453892.0,2.29,3.77,184.73,4.88909090909091,1398573.2,19573445.0,0.5542991127484687,2198.81005859375,1170.800048828125,4.173650226679489
2016-12,247.725,223.3,4.7,51.9704761904762,310900.0,242.637,75380.0,7.25,2.491904761904762,1.1966666666666665,99.071,0.54,13248.7,99.0214,459305.0,2.37,4.198,185.695,4.282727272727272,1405332.16,19976827.0,0.5542991127484687,2238.830078125,1150.0,4.124436189970814
2017-01,248.065,223.4,4.7,52.504,313100.0,243.618,76710.0,7.25,2.4325,1.2065,99.451,0.65,13324.3,98.7611,464412.0,2.4,4.15,186.776,4.011428571428572,1440358.58,19846420.0,0.48689021004175714,2278.8701171875,1150.0,4.081606048755051
2017-02,248.735,226.2,4.6,53.46842105263158,310900.0,244.006,75380.0,7.25,2.4189473684210525,1.2010526315789474,99.586,0.66,13391.8,98.3646,464284.0,2.37,4.1675,187.292,3.853,1405332.16,19976827.0,0.48689021004175714,2363.639892578125,1252.5999755859375,4.124436189970814
2017-03,249.244,227.7,4.4,49.32782608695652,313100.0,243.892,76710.0,7.25,2.4817391304347827,1.3130434782608695,99.535,0.79,13452.7,99.0137,463674.0,2.4,4.196,187.971,3.8982608695652172,1440358.58,19846420.0,0.48689021004175714,2362.719970703125,1247.300048828125,4.081606048755051
2017-04,249.589,229.6,4.4,51.060526315789474,318200.0,244.193,76710.0,7.25,2.2973684210526315,1.2410526315789472,99.725,0.9,13508.7,100.0224,465276.0,2.49,4.045,188.702,3.911,1446680.08,19844554.0,0.5598725623111145,2384.199951171875,1266.0999755859375,4.148090209881372
2017-05,249.972,230.1,4.4,48.47636363636364,313100.0,244.004,76710.0,7.25,2.3036363636363637,1.3018181818181818,99.682,0.91,13561.4,100.1408,462754.0,2.4,4.01,189.588,3.743478260869565,1440358.58,19846420.0,0.5598725623111145,2411.800048828125,1272.0,4.081606048755051
2017-06,249.77,229.9,4.3,45.177727272727275,318200.0,244.163,75380.0,7.25,2.186818181818182,1.3422727272727273,99.766,1.04,13583.3,100.3471,465130.0,2.49,3.904,190.478,3.7509090909090905,1446680.08,19844554.0,0.5598725623111145,2423.409912109375,1240.699951171875,4.221278853807376
2017-07,250.185,230.1,4.3,46.630526315789474,320500.0,244.243,75380.0,7.25,2.318,1.3725,99.803,1.15,13640.4,100.1068,465089.0,2.54,3.9675000000000002,191.437,3.691904761904762,1479029.56,20244900.0,0.7885241305547019,2470.300048828125,1266.5999755859375,4.25179092597506
2017-08,250.469,231.6,4.4,48.03695652173913,318200.0,245.183,75380.0,7.25,2.2091304347826086,1.335217391304348,100.027,1.16,13699.8,99.6925,466020.0,2.49,3.88,192.621,3.8339130434782613,1446680.08,19844554.0,0.7885241305547019,2471.64990234375,1316.199951171875,4.221278853807376
2017-09,250.826,231.7,4.3,49.822,320500.0,246.435,75380.0,7.25,2.202,1.3845,100.4,1.15,13748.9,99.7954,475724.0,2.54,3.8049999999999997,193.715,3.719090909090909,1479029.56,20244900.0,0.7885241305547019,2519.360107421875,1281.5,4.25179092597506
2017-10,251.048,234.4,4.2,51.57772727272727,337900.0,246.626,75380.0,7.25,2.3600000000000003,1.5495238095238095,100.531,1.15,13808.1,101.0247,476107.0,2.48,3.895,194.762,3.492272727272727,1488895.48,20492747.0,1.1270466267692791,2575.260009765625,1281.5,4.482621384982754
2017-11,251.195,234.8,4.2,56.63857142857143,320500.0,247.284,75380.0,7.25,2.3533333333333335,1.6966666666666668,100.675,1.16,13841.3,101.2664,480949.0,2.54,3.9219999999999997,195.914,3.6818181818181817,1479029.56,20244900.0,1.1270466267692791,2647.580078125,1273.199951171875,4.25179092597506
2017-12,251.716,235.6,4.1,57.8815,337900.0,247.805,76710.0,7.25,2.4025,1.844,100.821,1.3,13899.7,101.4644,483586.0,2.48,3.95,197.136,3.6019047619047617,1488895.48,20492747.0,1.1270466267692791,2673.610107421875,1306.300048828125,4.404901577369313
2018-01,252.377,237.3,4.0,63.698571428571434,331800.0,248.859,77700.0,7.25,2.583809523809524,2.031904761904762,101.199,1.41,13910.2,101.4625,481414.0,2.5,4.032500000000001,198.281,3.3495454545454546,1523343.76,21089643.0,0.8134098018182323,2823.81005859375,1339.0,4.27027027027027
2018-02,252.264,242.4,4.1,62.22947368421052,337900.0,249.529,76710.0,7.25,2.8589473684210525,2.1752631578947366,101.416,1.42,13947.2,101.7085,484031.0,2.48,4.33,199.209,3.5420000000000003,1488895.48,20492747.0,0.8134098018182323,2713.830078125,1315.5,4.404901577369313
2018-03,252.365,244.7,4.0,62.724761904761905,331800.0,249.577,77700.0,7.25,2.8423809523809522,2.275714285714286,101.524,1.51,14003.5,102.2067,484110.0,2.5,4.444,199.945,3.6386363636363637,1523343.76,21089643.0,0.8134098018182323,2640.8701171875,1322.800048828125,4.27027027027027
2018-04,252.867,244.8,4.0,66.25380952380952,315600.0,250.227,77700.0,7.25,2.869047619047619,2.3842857142857143,101.766,1.69,14021.4,103.3329,484154.0,2.5,4.4675,200.633,3.473333333333333,1530756.57,21195070.0,0.5308251410129694,2648.050048828125,1322.800048828125,4.061776061776062
2018-05,252.864,249.7,3.8,69.97818181818182,331800.0,250.792,77700.0,7.25,2.977727272727273,2.5118181818181817,101.941,1.7,14077.4,102.4024,491960.0,2.5,4.586,201.393,3.468695652173913,1523343.76,21089643.0,0.5308251410129694,2705.27001953125,1300.0999755859375,4.27027027027027
2018-06,253.167,253.0,4.0,67.87333333333333,315600.0,251.018,76710.0,7.25,2.9123809523809525,2.5333333333333337,102.029,1.82,14137.7,103.198,490228.0,2.5,4.57,202.18,3.4518181818181817,1530756.57,21195070.0,0.5308251410129694,2718.3701171875,1251.300048828125,4.114196323816973
2018-07,253.598,250.8,3.8,70.98142857142857,330900.0,251.214,76710.0,7.25,2.889047619047619,2.606666666666667,102.137,1.91,14171.1,103.3646,493142.0,2.52,4.5275,202.873,3.5900000000000003,1560681.65,21516058.0,0.6236974253114314,2816.2900390625,1251.300048828125,4.313648807195933
2018-08,253.949,246.2,3.8,68.05565217391305,315600.0,251.663,76710.0,7.25,2.889130434782609,2.6356521739130434,102.208,1.91,14219.4,104.0327,493445.0,2.5,4.55,203.635,3.4526086956521738,1530756.57,21195070.0,0.6236974253114314,2901.52001953125,1200.300048828125,4.114196323816973
2018-09,254.302,244.3,3.7,70.2321052631579,330900.0,252.182,76710.0,7.25,3.004210526315789,2.7678947368421056,102.418,1.95,14253.8,104.1004,491507.0,2.52,4.6274999999999995,204.294,3.3414285714285716,1560681.65,21516058.0,0.6236974253114314,2913.97998046875,1191.5,4.313648807195933
2018-10,254.17,239.8,3.8,70.74869565217391,322800.0,252.772,76710.0,7.25,3.152272727272727,2.860909090909091,102.595,2.19,14265.4,103.9856,496416.0,2.54,4.83,205.062,3.5191304347826087,1566903.43,21974096.0,0.1416442191157108,2711.739990234375,1212.300048828125,4.208056315995307
2018-11,254.887,236.6,3.8,56.963499999999996,330900.0,252.594,76710.0,7.25,3.117,2.859,102.63,2.2,14285.7,104.0681,498854.0,2.52,4.866,205.636,4.017272727272727,1560681.65,21516058.0,0.1416442191157108,2760.169921875,1220.199951171875,4.313648807195933
2018-12,255.877,236.8,3.9,49.522777777777776,322800.0,252.767,77700.0,7.25,2.8326315789473684,2.6763157894736844,102.701,2.27,14407.5,104.0936,489113.0,2.54,4.6375,206.127,4.7635,1566903.43,21974096.0,0.1416442191157108,2506.85009765625,1278.300048828125,4.154440154440154
2019-01,256.533,236.9,4.0,51.37571428571429,313000.0,252.561,83260.0,7.25,2.713809523809524,2.543333333333333,102.648,2.4,14471.5,103.4021,490440.0,2.54,4.464,206.516,4.572272727272727,1597654.09,22027880.0,0.6243180824466066,2704.10009765625,1319.699951171875,3.7593081912082633
2019-02,257.253,238.7,3.8,54.95473684210527,322800.0,253.319,77700.0,7.25,2.6763157894736844,2.504210526315789,102.836,2.4,14506.7,102.8371,491751.0,2.54,4.37,206.835,4.128,1566903.43,21974096.0,0.6243180824466066,2784.489990234375,1312.800048828125,4.154440154440154
2019-03,257.681,238.3,3.8,58.151428571428575,313000.0,254.277,83260.0,7.25,2.570952380952381,2.4095238095238094,103.069,2.41,14550.5,102.8757,499292.0,2.54,4.265,207.053,4.010454545454546,1597654.09,22027880.0,0.6243180824466066,2834.39990234375,1293.0,3.7593081912082633
2019-04,257.325,238.9,3.7,63.862380952380946,322500.0,255.233,83260.0,7.25,2.532380952380952,2.344761904761905,103.36,2.42,14579.0,102.274,499343.0,2.59,4.1425,207.505,3.7833333333333337,1603292.89,22023283.0,0.8351458407085399,2945.830078125,1282.800048828125,3.8734085995676195
2019-05,257.818,238.1,3.6,60.82681818181818,313000.0,255.296,83260.0,7.25,2.395,2.2063636363636365,103.435,2.39,14678.3,102.392,504741.0,2.54,4.072,208.113,4.06391304347826,1597654.09,22027880.0,0.8351458407085399,2752.06005859375,1305.800048828125,3.7593081912082633
2019-06,257.952,235.9,3.6,54.657500000000006,322500.0,255.213,77700.0,7.25,2.074,1.814,103.484,2.38,14798.6,102.4375,505251.0,2.59,3.8024999999999998,208.567,4.214285714285714,1603292.89,22023283.0,0.8351458407085399,2941.760009765625,1409.699951171875,4.1505791505791505
2019-07,258.059,236.6,3.7,57.35809523809524,318400.0,255.802,77700.0,7.25,2.059090909090909,1.8350000000000002,103.622,2.4,14881.8,101.9408,509091.0,2.6,3.765,209.188,3.997391304347826,1635131.96,22719402.0,1.170001856591063,2980.3798828125,1426.0999755859375,4.097812097812098
2019-08,258.288,235.5,3.6,54.80590909090909,322500.0,256.036,77700.0,7.25,1.6263636363636365,1.5713636363636363,103.67,2.13,14964.1,102.639,512561.0,2.59,3.6159999999999997,210.01,4.293913043478261,1603292.89,22023283.0,1.170001856591063,2926.4599609375,1519.0999755859375,4.1505791505791505
2019-09,258.865,235.9,3.5,56.947,318400.0,256.43,77700.0,7.25,1.6995,1.6480000000000001,103.733,2.04,15062.4,102.2917,509282.0,2.6,3.605,210.817,3.9438095238095237,1635131.96,22719402.0,1.170001856591063,2976.739990234375,1519.0999755859375,4.097812097812098
2019-10,259.434,235.3,3.6,53.96304347826087,327100.0,257.155,77700.0,7.25,1.7068181818181818,1.5513636363636365,103.917,1.83,15197.3,101.4281,510648.0,2.61,3.6879999999999997,211.72,4.098260869565218,1637880.7,23201380.0,0.6818778695641736,3037.56005859375,1511.4000244140625,4.20978120978121
2019-11,260.048,235.1,3.6,57.048947368421054,318400.0,257.879,77700.0,7.25,1.8121052631578947,1.6126315789473684,104.024,1.55,15305.1,101.9372,514215.0,2.6,3.6950000000000003,212.76,4.05,1635131.96,22719402.0,0.6818778695641736,3140.97998046875,1465.5999755859375,4.097812097812098
2019-12,260.483,235.5,3.6,59.81666666666667,327100.0,258.63,83260.0,7.25,1.8628571428571428,1.6133333333333335,104.307,1.55,15373.7,101.7003,515866.0,2.61,3.72,213.922,3.721904761904762,1637880.7,23201380.0,0.6818778695641736,3230.780029296875,1465.5999755859375,3.92865721835215
2020-01,261.293,235.7,3.6,57.519047619047626,329000.0,259.127,81580.0,7.25,1.7576190476190479,1.5190476190476192,104.49,1.55,15443.2,101.0338,515119.0,2.69,3.624,215.004,3.6013636363636365,1671968.77,23223813.0,-1.3163216720462723,3225.52001953125,1582.9000244140625,4.032851189016916
2020-02,261.962,238.0,3.5,50.54263157894737,327100.0,259.25,83260.0,7.25,1.5042105263157897,1.3310526315789473,104.573,1.58,15497.1,101.3735,515330.0,2.61,3.4650000000000003,215.852,3.921904761904762,1637880.7,23201380.0,-1.3163216720462723,2954.219970703125,1564.0999755859375,3.92865721835215
2020-03,262.622,241.5,4.4,29.207727272727276,329000.0,258.076,81580.0,7.25,0.87,0.4481818181818182,104.271,0.65,16025.9,97.4078,468324.0,2.69,3.45,216.404,7.854090909090909,1671968.77,23223813.0,-1.3163216720462723,2584.590087890625,1564.0999755859375,4.032851189016916
2020-04,266.37,236.5,14.8,16.547619047619047,317100.0,256.032,81580.0,7.25,0.6576190476190477,0.2247619047619048,103.838,0.05,17039.1,84.5619,401028.0,2.45,3.306,216.813,8.138095238095238,1672503.14,26477241.0,-7.876784495711386,2912.429931640625,1684.199951171875,3.8869821034567296
2020-05,268.086,237.7,13.2,28.5625,329000.0,255.802,81580.0,7.25,0.674,0.1705,103.942,0.05,17886.4,85.9604,478449.0,2.69,3.2325,216.942,7.287272727272727,1671968.77,23223813.0,-7.876784495711386,3044.31005859375,1736.9000244140625,4.032851189016916
2020-06,269.553,243.3,11.0,38.307272727272725,317100.0,257.042,83260.0,7.25,0.7286363636363636,0.18500000000000003,104.27,0.08,18173.5,91.5934,518038.0,2.45,3.1625,217.488,6.066363636363636,1672503.14,26477241.0,-7.876784495711386,3100.2900390625,1793.0,3.8085515253423012
2020-07,268.532,250.5,10.2,40.710454545454546,327900.0,258.352,83260.0,7.25,0.6236363636363637,0.1481818181818182,104.578,0.09,18330.1,95.0256,526304.0,1.99,3.016,219.205,5.699565217391305,1696474.62,26945391.0,7.762279174873354,3271.1201171875,1962.800048828125,3.938265673792938
2020-08,268.957,265.0,8.4,42.33904761904762,317100.0,259.316,83260.0,7.25,0.65,0.13952380952380952,104.87,0.1,18396.3,95.9549,530735.0,2.45,2.935,222.261,5.123809523809523,1672503.14,26477241.0,7.762279174873354,3500.31005859375,1967.5999755859375,3.8085515253423012
2020-09,269.043,285.6,7.8,39.63428571428571,327900.0,259.997,83260.0,7.25,0.6795238095238095,0.13476190476190478,105.057,0.09,18628.8,95.9669,541302.0,1.99,2.89,225.712,5.26,1696474.62,26945391.0,7.762279174873354,3363.0,1887.5,3.938265673792938
2020-10,269.653,279.2,6.9,39.39590909090909,338600.0,260.319,83260.0,7.25,0.7871428571428571,0.14952380952380953,105.151,0.09,18783.4,96.7394,539114.0,2.1,2.834,229.656,5.052173913043478,1693860.24,27747798.0,1.1335151104298946,3269.9599609375,1877.4000244140625,4.066778765313476
2020-11,269.636,266.4,6.7,40.93736842105263,327900.0,260.911,83260.0,7.25,0.8700000000000001,0.16578947368421051,105.258,0.09,19012.1,97.0816,533941.0,1.99,2.765,233.219,4.5252380952380955,1696474.62,26945391.0,1.1335151104298946,3621.6298828125,1877.4000244140625,3.938265673792938
2020-12,270.781,274.7,6.7,47.025,338600.0,262.045,81580.0,7.25,0.9336363636363636,0.13590909090909092,105.699,0.09,19165.9,98.363,538548.0,2.1,2.684,236.543,4.044545454545455,1693860.24,27747798.0,1.1335151104298946,3756.070068359375,1893.0999755859375,4.150527089973033
2021-01,271.195,292.4,6.4,52.008421052631576,355000.0,262.687,81270.0,7.25,1.0810526315789473,0.1310526315789474,106.147,0.09,19392.5,98.8822,559230.0,1.88,2.735,239.642,3.7804761904761905,1718706.56,28132570.0,1.3958164607909662,3714.239990234375,1847.300048828125,4.368155530946229
2021-02,271.425,300.1,6.2,59.04631578947369,338600.0,263.579,81580.0,7.25,1.2578947368421052,0.11526315789473685,106.5,0.08,19628.2,95.6149,544891.0,2.1,2.81,242.358,3.526190476190476,1693860.24,27747798.0,1.3958164607909662,3811.14990234375,1728.0999755859375,4.150527089973033
2021-03,271.636,311.9,6.1,62.333043478260876,355000.0,264.961,81270.0,7.25,1.6108695652173912,0.14695652173913046,107.054,0.07,19852.2,98.3856,603581.0,1.88,3.0825,245.458,3.5473913043478262,1718706.56,28132570.0,1.3958164607909662,3972.889892578125,1713.800048828125,4.368155530946229
2021-04,272.715,326.1,6.1,61.71666666666666,367800.0,266.614,81270.0,7.25,1.635,0.16318181818181818,107.618,0.07,20189.0,98.5587,608961.0,1.59,3.06,249.044,3.268095238095238,1719067.5,28529436.0,1.701891279127632,4181.169921875,1767.300048828125,4.525655223329642
2021-05,273.932,358.0,5.8,65.1695,355000.0,268.383,81270.0,7.25,1.621,0.155,108.175,0.06,20457.0,99.4333,605282.0,1.88,2.9625,253.29,3.3338095238095242,1718706.56,28132570.0,1.701891279127632,4204.10986328125,1902.5,4.368155530946229
2021-06,275.997,360.6,5.9,71.37818181818182,367800.0,270.654,81580.0,7.25,1.5190909090909093,0.20272727272727273,108.76,0.08,20499.2,99.7987,611950.0,1.59,2.975,258.093,3.174545454545455,1719067.5,28529436.0,1.701891279127632,4297.5,1770.800048828125,4.508457955381221
2021-07,277.813,324.308,5.4,72.4852380952381,395200.0,271.903,81580.0,7.25,1.3185714285714287,0.21952380952380954,109.256,0.1,20654.4,100.2519,601817.0,1.53,2.868,262.464,3.17304347826087,1739443.83,28428919.0,0.8250528696774451,4395.259765625,1812.5999755859375,4.844324589360137
2021-08,279.01,300.876,5.1,67.73045454545455,367800.0,272.676,81580.0,7.25,1.2831818181818182,0.21727272727272728,109.674,0.09,20837.0,100.0437,605533.0,1.59,2.8425000000000002,266.583,3.321363636363636,1719067.5,28529436.0,0.8250528696774451,4522.68017578125,1812.5999755859375,4.508457955381221
2021-09,281.366,293.026,4.7,71.64619047619047,395200.0,273.91,81580.0,7.25,1.3747619047619049,0.24095238095238097,110.034,0.08,21004.6,98.8579,609671.0,1.53,2.9,270.16,3.117272727272727,1739443.83,28428919.0,0.8250528696774451,4307.5400390625,1755.300048828125,4.844324589360137
2021-10,283.972,297.671,4.5,81.47666666666666,414000.0,276.55,81580.0,7.25,1.5825,0.39249999999999996,110.762,0.08,21168.0,100.1861,618573.0,1.57,3.0675,273.615,3.149090909090909,1733415.18,29617215.0,1.7157551628220968,4605.3798828125,1783.0,5.074773228732533
2021-11,286.151,301.796,4.1,79.14750000000001,395200.0,278.919,81580.0,7.25,1.5595,0.508,111.5,0.08,21337.9,100.8654,624874.0,1.53,3.0675,277.315,3.2245454545454546,1739443.83,28428919.0,1.7157551628220968,4567.0,1773.5999755859375,4.844324589360137
2021-12,287.812,319.323,3.9,71.71181818181819,414000.0,280.845,81270.0,7.25,1.4649999999999999,0.68,112.191,0.08,21494.0,100.5726,619938.0,1.57,3.098,281.568,3.269545454545455,1733415.18,29617215.0,1.7157551628220968,4766.18017578125,1827.5,5.094130675526024
2022-01,290.077,349.222,4.0,83.22200000000001,413500.0,282.543,79500.0,7.25,1.764,0.9804999999999999,112.805,0.08,21614.0,100.1856,631509.0,1.69,3.4450000000000003,286.137,3.2247619047619045,1747455.51,30400960.0,-0.2547986271335234,4515.5498046875,1795.0,5.20125786163522
2022-02,292.899,359.934,3.9,91.64105263157894,414000.0,284.5,81270.0,7.25,1.9342105263157894,1.4352631578947368,113.471,0.08,21712.7,100.8064,638101.0,1.57,3.7625,291.11,3.646,1733415.18,29617215.0,-0.2547986271335234,4373.93994140625,1899.4000244140625,5.094130675526024
2022-03,295.546,372.864,3.7,108.50260869565217,413500.0,287.674,79500.0,7.25,2.1278260869565218,1.9095652173913045,114.469,0.2,21749.8,101.3907,651027.0,1.69,4.172,296.345,3.7886956521739132,1747455.51,30400960.0,-0.2547986271335234,4530.41015625,1949.199951171875,5.20125786163522
2022-04,298.339,356.444,3.7,101.7775,437700.0,288.561,79500.0,7.25,2.7475,2.538,114.812,0.33,21780.3,101.44,660194.0,1.83,4.9825,300.378,3.6523809523809527,1744007.0,30568582.0,0.15654700217164752,4131.93017578125,1909.300048828125,5.505660377358491
2022-05,301.755,358.834,3.6,109.55238095238094,413500.0,291.298,79500.0,7.25,2.8980952380952383,2.6166666666666667,115.525,0.77,21723.2,101.3335,659847.0,1.69,5.2299999999999995,303.352,4.487727272727273,1747455.51,30400960.0,0.15654700217164752,4132.14990234375,1909.300048828125,5.20125786163522
2022-06,304.834,334.275,3.6,114.83714285714285,437700.0,294.957,81270.0,7.25,3.1433333333333335,2.998095238095238,116.638,1.21,21676.8,101.018,666113.0,1.83,5.522,304.146,4.87,1744007.0,30568582.0,0.15654700217164752,3785.3798828125,1804.0999755859375,5.385751199704688
2022-07,308.193,331.669,3.5,101.619,438000.0,294.913,81270.0,7.25,2.896,3.036,116.631,1.68,21676.5,101.223,659550.0,2.05,5.4125,303.207,5.300909090909091,1761742.0,30928912.0,0.7218995545372753,4130.2900390625,1762.9000244140625,5.389442598744925
2022-08,310.794,329.173,3.6,93.66521739130435,437700.0,295.097,81270.0,7.25,2.8978260869565218,3.25,116.956,2.33,21644.0,101.0963,663566.0,1.83,5.2225,300.977,4.526521739130435,1744007.0,30568582.0,0.7218995545372753,3955.0,1712.800048828125,5.385751199704688
2022-09,312.901,322.849,3.5,84.25809523809524,438000.0,296.349,81270.0,7.25,3.5190476190476194,3.8566666666666665,117.371,2.56,21560.6,101.2918,661854.0,2.05,6.112,299.027,4.985454545454545,1761742.0,30928912.0,0.7218995545372753,3585.6201171875,1662.4000244140625,5.389442598744925
2022-10,315.038,317.617,3.6,87.5547619047619,442600.0,298.007,81270.0,7.25,3.9835000000000003,4.375,117.919,3.08,21465.8,101.2529,668671.0,2.26,6.9,298.773,4.998095238095238,1764067.41,31419689.0,0.6902403886895891,3871.97998046875,1635.9000244140625,5.446044050695214
2022-11,316.62,312.864,3.6,84.37047619047618,438000.0,298.786,81270.0,7.25,3.8909999999999996,4.5035,118.224,3.78,21408.6,100.9552,659458.0,2.05,6.805,298.465,4.676818181818182,1761742.0,30928912.0,0.6902403886895891,4080.110107421875,1746.0,5.389442598744925
2022-12,317.813,308.076,3.5,76.43714285714286,442600.0,298.832,79500.0,7.25,3.616190476190476,4.288571428571428,118.384,4.1,21266.4,99.7664,651763.0,2.26,6.364,297.837,4.583181818181818,1764067.41,31419689.0,0.6902403886895891,3839.5,1819.699951171875,5.567295597484277
2023-01,319.3,306.51,3.5,78.123,429000.0,300.42,82690.0,7.25,3.5315,4.2075000000000005,119.018,4.33,21249.4,100.505,680253.0,2.47,6.2725,297.428,4.343809523809524,1774909.9,31458438.0,0.723850896464695,4076.60009765625,1819.699951171875,5.188051759583988
2023-02,320.543,306.608,3.6,76.83263157894737,442600.0,301.45,79500.0,7.25,3.7468421052631578,4.5336842105263155,119.369,4.57,21226.9,100.6416,672152.0,2.26,6.2575,297.701,4.2005,1764067.41,31419689.0,0.723850896464695,3970.14990234375,1828.9000244140625,5.567295597484277
2023-03,320.554,304.732,3.5,73.27782608695652,429000.0,301.821,82690.0,7.25,3.6630434782608696,4.302608695652173,119.538,4.65,20917.4,101.0205,665071.0,2.47,6.544,298.78,4.691304347826088,1774909.9,31458438.0,0.723850896464695,4109.31005859375,1969.0,5.188051759583988
2023-04,321.213,303.442,3.4,79.44631578947369,418500.0,302.845,82690.0,7.25,3.46,4.016,119.951,4.83,20770.4,101.253,670494.0,2.75,6.342499999999999,300.202,4.5655,1761243.56,32332274.0,0.6278719587201387,4169.47998046875,1990.0999755859375,5.061071471762003
2023-05,322.009,302.843,3.6,71.57818181818182,429000.0,303.334,82690.0,7.25,3.5736363636363637,4.131818181818182,120.15,5.06,20840.8,100.9286,673902.0,2.47,6.425,302.17,4.688260869565218,1774909.9,31458438.0,0.6278719587201387,4179.830078125,1963.9000244140625,5.188051759583988
2023-06,322.365,301.038,3.6,70.24809523809525,418500.0,304.014,79500.0,7.25,3.7480952380952384,4.639523809523809,120.469,5.08,20823.8,100.1196,677117.0,2.75,6.714,304.163,4.294090909090909,1761243.56,32332274.0,0.6278719587201387,4450.3798828125,1921.0999755859375,5.264150943396227
2023-07,323.201,303.725,3.5,76.0695,435400.0,304.609,79500.0,7.25,3.8994999999999997,4.8285,120.607,5.12,20815.5,100.9067,678424.0,2.94,6.84,306.34,3.9371428571428573,1732575.34,33167334.0,1.1536060385556546,4588.9599609375,1970.5,5.476729559748428
2023-08,324.042,298.68,3.7,81.38608695652174,418500.0,306.082,79500.0,7.25,4.167826086956522,4.901739130434782,120.97,5.33,20792.5,100.8393,684755.0,2.75,7.072,309.006,3.9030434782608694,1761243.56,32332274.0,1.1536060385556546,4507.66015625,1938.199951171875,5.264150943396227
2023-09,324.379,299.182,3.7,89.425,435400.0,307.276,79500.0,7.25,4.379,5.022,121.419,5.33,20771.8,101.0211,689403.0,2.94,7.2,311.208,3.889090909090909,1732575.34,33167334.0,1.1536060385556546,4288.0498046875,1848.0999755859375,5.476729559748428
2023-10,325.442,296.775,3.9,85.63952380952381,423200.0,307.696,79500.0,7.25,4.798095238095239,5.067619047619048,121.484,5.33,20737.1,100.4689,686148.0,3.1,7.62,313.277,4.3554545454545455,1729139.13,34001494.0,0.8440571465622604,4193.7998046875,1848.0999755859375,5.323270440251572
2023-11,325.93,294.547,3.7,77.685,435400.0,308.148,79500.0,7.25,4.502857142857143,4.882380952380952,121.493,5.33,20743.4,100.8639,685328.0,2.94,7.442,314.118,3.985909090909091,1732575.34,33167334.0,0.8440571465622604,4567.7998046875,2038.0999755859375,5.476729559748428
2023-12,326.434,295.55,3.8,71.9,423200.0,308.741,82690.0,7.25,4.0200000000000005,4.457,121.66,5.33,20745.1,100.6031,686277.0,3.1,6.815,315.033,3.5742857142857143,1729139.13,34001494.0,0.8440571465622604,4769.830078125,2062.39990234375,5.117910267263272
2024-01,327.424,295.615,3.7,74.15238095238095,426800.0,309.698,83730.0,7.25,4.058095238095238,4.322857142857143,122.23,5.33,20815.3,99.2223,680456.0,3.17,6.6425,315.983,3.5459090909090913,1753333.67,34586533.0,0.2098613427756968,4845.64990234375,2048.39990234375,5.097336677415502
2024-02,327.707,297.14,3.9,77.249,423200.0,310.967,82690.0,7.25,4.2075000000000005,4.544,122.598,5.33,20903.0,100.285,685280.0,3.1,6.776000000000001,317.204,3.3600000000000003,1729139.13,34001494.0,0.2098613427756968,5096.27001953125,2045.699951171875,5.117910267263272
2024-03,327.774,297.629,3.9,81.27799999999999,426800.0,312.345,83730.0,7.25,4.2085,4.588,123.038,5.33,20943.8,100.4575,687641.0,3.17,6.82,318.265,3.18047619047619,1753333.67,34586533.0,0.2098613427756968,5254.35009765625,2217.39990234375,5.097336677415502
2024-04,328.449,298.811,3.9,85.34727272727274,414500.0,313.023,82690.0,7.25,4.539090909090909,4.873181818181818,123.341,5.33,20969.9,100.2434,687602.0,3.22,6.9925,319.286,3.227272727272727,1741137.84,34831634.0,0.8854862935244512,5035.68994140625,2291.39990234375,5.012698028782198
2024-05,328.949,296.307,3.9,80.02454545454545,426800.0,313.175,82690.0,7.25,4.482272727272727,4.856363636363636,123.348,5.33,21032.0,100.863,692774.0,3.17,7.06,320.104,3.11695652173913,1753333.67,34586533.0,0.8854862935244512,5277.509765625,2322.89990234375,5.161446365945096
2024-06,329.6,296.089,4.1,79.76736842105262,414500.0,313.044,82690.0,7.25,4.3052631578947365,4.7368421052631575,123.539,5.33,21094.6,100.894,692449.0,3.22,6.9175,320.706,3.2,1741137.84,34831634.0,0.8854862935244512,5460.47998046875,2327.699951171875,5.012698028782198
2024-07,330.329,294.402,4.2,81.80045454545454,415300.0,313.569,82690.0,7.25,4.248636363636364,4.495909090909091,123.736,5.33,21122.6,99.9757,698835.0,3.2,6.8475,321.366,3.1552173913043475,1772891.41,35464674.0,0.8247780216767531,5522.2998046875,2426.5,5.022372717378159
